,Unnamed: 0.1,Unnamed: 0,filepaths,pipelines,groups,contrast
2014,12084,15204,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-670_right-hand_spm-5-0-0_con.nii,spm-5-0-0,670,right-hand
2017,12097,15217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-671_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,671,right-hand
2018,12108,15228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-671_right-hand_spm-5-0-0_con.nii,spm-5-0-0,671,right-hand
2021,12121,15241,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-672_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,672,right-hand
2022,12132,15252,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-672_right-hand_spm-5-0-0_con.nii,spm-5-0-0,672,right-hand
2025,12145,15265,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-673_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,673,right-hand
2026,12156,15276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-673_right-hand_spm-5-0-0_con.nii,spm-5-0-0,673,right-hand
2029,12169,15289,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-674_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,674,right-hand
2030,12180,15300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-674_right-hand_spm-5-0-0_con.nii,spm-5-0-0,674,right-hand
2033,12193,15313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-675_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,675,right-hand
2034,12204,15324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-675_right-hand_spm-5-0-0_con.nii,spm-5-0-0,675,right-hand
2037,12217,15337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-676_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,676,right-hand
2038,12228,15348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-676_right-hand_spm-5-0-0_con.nii,spm-5-0-0,676,right-hand
2041,12241,15361,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-677_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,677,right-hand
2042,12252,15372,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-677_right-hand_spm-5-0-0_con.nii,spm-5-0-0,677,right-hand
2045,12265,15385,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-678_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,678,right-hand
2046,12276,15396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-678_right-hand_spm-5-0-0_con.nii,spm-5-0-0,678,right-hand
2049,12289,15409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-679_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,679,right-hand
2050,12300,15420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-679_right-hand_spm-5-0-0_con.nii,spm-5-0-0,679,right-hand
2053,12313,15481,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-681_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,681,right-hand
2054,12324,15492,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-681_right-hand_spm-5-0-0_con.nii,spm-5-0-0,681,right-hand
2057,12337,15505,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-682_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,682,right-hand
2058,12348,15516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-682_right-hand_spm-5-0-0_con.nii,spm-5-0-0,682,right-hand
2061,12361,15529,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-683_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,683,right-hand
2062,12372,15540,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-683_right-hand_spm-5-0-0_con.nii,spm-5-0-0,683,right-hand
2065,12385,15577,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-685_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,685,right-hand
2066,12396,15588,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-685_right-hand_spm-5-0-0_con.nii,spm-5-0-0,685,right-hand
2069,12409,15601,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-686_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,686,right-hand
2070,12420,15612,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-686_right-hand_spm-5-0-0_con.nii,spm-5-0-0,686,right-hand
2073,12433,15649,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-688_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,688,right-hand
2074,12444,15660,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-688_right-hand_spm-5-0-0_con.nii,spm-5-0-0,688,right-hand
2077,12457,15673,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-689_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,689,right-hand
2078,12468,15684,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-689_right-hand_spm-5-0-0_con.nii,spm-5-0-0,689,right-hand
2081,12481,15721,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-690_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,690,right-hand
2082,12492,15732,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-690_right-hand_spm-5-0-0_con.nii,spm-5-0-0,690,right-hand
2085,12505,15745,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-691_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,691,right-hand
2086,12516,15756,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-691_right-hand_spm-5-0-0_con.nii,spm-5-0-0,691,right-hand
2089,12529,15769,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-692_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,692,right-hand
2090,12540,15780,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-692_right-hand_spm-5-0-0_con.nii,spm-5-0-0,692,right-hand
2093,12553,15793,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-693_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,693,right-hand
2094,12564,15804,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-693_right-hand_spm-5-0-0_con.nii,spm-5-0-0,693,right-hand
2097,12577,15817,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-694_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,694,right-hand
2098,12588,15828,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-694_right-hand_spm-5-0-0_con.nii,spm-5-0-0,694,right-hand
2101,12601,15841,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-695_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,695,right-hand
2102,12612,15852,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-695_right-hand_spm-5-0-0_con.nii,spm-5-0-0,695,right-hand
2105,12625,15865,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-696_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,696,right-hand
2106,12636,15876,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-696_right-hand_spm-5-0-0_con.nii,spm-5-0-0,696,right-hand
2109,12649,15913,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-698_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,698,right-hand
2110,12660,15924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-698_right-hand_spm-5-0-0_con.nii,spm-5-0-0,698,right-hand
2113,12673,15937,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-699_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,699,right-hand
2114,12684,15948,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-699_right-hand_spm-5-0-0_con.nii,spm-5-0-0,699,right-hand
2117,12697,15961,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-69_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,69,right-hand
2118,12708,15972,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-69_right-hand_spm-5-0-0_con.nii,spm-5-0-0,69,right-hand
2121,12721,15985,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-6_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,6,right-hand
2122,12732,15996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-6_right-hand_spm-5-0-0_con.nii,spm-5-0-0,6,right-hand
2125,12745,16033,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-701_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,701,right-hand
2126,12756,16044,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-701_right-hand_spm-5-0-0_con.nii,spm-5-0-0,701,right-hand
2129,12769,16081,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-703_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,703,right-hand
2130,12780,16092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-703_right-hand_spm-5-0-0_con.nii,spm-5-0-0,703,right-hand
2133,12793,16105,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-704_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,704,right-hand
2134,12804,16116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-704_right-hand_spm-5-0-0_con.nii,spm-5-0-0,704,right-hand
2137,12817,16129,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-705_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,705,right-hand
2138,12828,16140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-705_right-hand_spm-5-0-0_con.nii,spm-5-0-0,705,right-hand
2141,12841,16201,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-708_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,708,right-hand
2142,12852,16212,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-708_right-hand_spm-5-0-0_con.nii,spm-5-0-0,708,right-hand
2145,12865,16225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-709_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,709,right-hand
2146,12876,16236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-709_right-hand_spm-5-0-0_con.nii,spm-5-0-0,709,right-hand
2149,12889,16273,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-710_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,710,right-hand
2150,12900,16284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-710_right-hand_spm-5-0-0_con.nii,spm-5-0-0,710,right-hand
2153,12913,16297,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-711_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,711,right-hand
2154,12924,16308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-711_right-hand_spm-5-0-0_con.nii,spm-5-0-0,711,right-hand
2157,12937,16321,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-712_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,712,right-hand
2158,12948,16332,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-712_right-hand_spm-5-0-0_con.nii,spm-5-0-0,712,right-hand
2161,12961,16369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-714_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,714,right-hand
2162,12972,16380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-714_right-hand_spm-5-0-0_con.nii,spm-5-0-0,714,right-hand
2165,12985,16393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-715_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,715,right-hand
2166,12996,16404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-715_right-hand_spm-5-0-0_con.nii,spm-5-0-0,715,right-hand
2169,13009,16417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-716_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,716,right-hand
2170,13020,16428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-716_right-hand_spm-5-0-0_con.nii,spm-5-0-0,716,right-hand
2173,13033,16441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-717_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,717,right-hand
2174,13044,16452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-717_right-hand_spm-5-0-0_con.nii,spm-5-0-0,717,right-hand
2177,13057,16489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-719_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,719,right-hand
2178,13068,16500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-719_right-hand_spm-5-0-0_con.nii,spm-5-0-0,719,right-hand
2181,13081,16513,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-71_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,71,right-hand
2182,13092,16524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-71_right-hand_spm-5-0-0_con.nii,spm-5-0-0,71,right-hand
2185,13105,16537,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-720_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,720,right-hand
2186,13116,16548,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-720_right-hand_spm-5-0-0_con.nii,spm-5-0-0,720,right-hand
2189,13129,16561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-721_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,721,right-hand
2190,13140,16572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-721_right-hand_spm-5-0-0_con.nii,spm-5-0-0,721,right-hand
2193,13153,16585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-722_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,722,right-hand
2194,13164,16596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-722_right-hand_spm-5-0-0_con.nii,spm-5-0-0,722,right-hand
2197,13177,16609,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-723_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,723,right-hand
2198,13188,16620,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-723_right-hand_spm-5-0-0_con.nii,spm-5-0-0,723,right-hand
2201,13201,16633,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-724_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,724,right-hand
2202,13212,16644,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-724_right-hand_spm-5-0-0_con.nii,spm-5-0-0,724,right-hand
2205,13225,16681,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-726_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,726,right-hand
2206,13236,16692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-726_right-hand_spm-5-0-0_con.nii,spm-5-0-0,726,right-hand
2209,13249,16705,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-727_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,727,right-hand
2210,13260,16716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-727_right-hand_spm-5-0-0_con.nii,spm-5-0-0,727,right-hand
2213,13273,16729,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-728_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,728,right-hand
2214,13284,16740,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-728_right-hand_spm-5-0-0_con.nii,spm-5-0-0,728,right-hand
2217,13297,16753,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-729_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,729,right-hand
2218,13308,16764,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-729_right-hand_spm-5-0-0_con.nii,spm-5-0-0,729,right-hand
2221,13321,16777,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-72_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,72,right-hand
2222,13332,16788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-72_right-hand_spm-5-0-0_con.nii,spm-5-0-0,72,right-hand
2225,13345,16801,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-730_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,730,right-hand
2226,13356,16812,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-730_right-hand_spm-5-0-0_con.nii,spm-5-0-0,730,right-hand
2229,13369,16849,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-732_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,732,right-hand
2230,13380,16860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-732_right-hand_spm-5-0-0_con.nii,spm-5-0-0,732,right-hand
2233,13393,16873,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-733_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,733,right-hand
2234,13404,16884,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-733_right-hand_spm-5-0-0_con.nii,spm-5-0-0,733,right-hand
2237,13417,16897,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-734_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,734,right-hand
2238,13428,16908,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-734_right-hand_spm-5-0-0_con.nii,spm-5-0-0,734,right-hand
2241,13441,16921,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-735_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,735,right-hand
2242,13452,16932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-735_right-hand_spm-5-0-0_con.nii,spm-5-0-0,735,right-hand
2245,13465,16945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-736_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,736,right-hand
2246,13476,16956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-736_right-hand_spm-5-0-0_con.nii,spm-5-0-0,736,right-hand
2249,13489,16993,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-738_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,738,right-hand
2250,13500,17004,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-738_right-hand_spm-5-0-0_con.nii,spm-5-0-0,738,right-hand
2253,13513,17017,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-739_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,739,right-hand
2254,13524,17028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-739_right-hand_spm-5-0-0_con.nii,spm-5-0-0,739,right-hand
2257,13537,17041,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-73_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,73,right-hand
2258,13548,17052,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-73_right-hand_spm-5-0-0_con.nii,spm-5-0-0,73,right-hand
2261,13561,17089,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-741_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,741,right-hand
2262,13572,17100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-741_right-hand_spm-5-0-0_con.nii,spm-5-0-0,741,right-hand
2265,13585,17113,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-742_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,742,right-hand
2266,13596,17124,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-742_right-hand_spm-5-0-0_con.nii,spm-5-0-0,742,right-hand
2269,13609,17161,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-744_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,744,right-hand
2270,13620,17172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-744_right-hand_spm-5-0-0_con.nii,spm-5-0-0,744,right-hand
2273,13633,17185,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-745_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,745,right-hand
2274,13644,17196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-745_right-hand_spm-5-0-0_con.nii,spm-5-0-0,745,right-hand
2277,13657,17233,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-747_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,747,right-hand
2278,13668,17244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-747_right-hand_spm-5-0-0_con.nii,spm-5-0-0,747,right-hand
2281,13681,17257,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-748_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,748,right-hand
2282,13692,17268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-748_right-hand_spm-5-0-0_con.nii,spm-5-0-0,748,right-hand
2285,13705,17281,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-749_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,749,right-hand
2286,13716,17292,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-749_right-hand_spm-5-0-0_con.nii,spm-5-0-0,749,right-hand
2289,13729,17305,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-74_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,74,right-hand
2290,13740,17316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-74_right-hand_spm-5-0-0_con.nii,spm-5-0-0,74,right-hand
2293,13753,17329,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-750_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,750,right-hand
2294,13764,17340,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-750_right-hand_spm-5-0-0_con.nii,spm-5-0-0,750,right-hand
2297,13777,17353,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-751_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,751,right-hand
2298,13788,17364,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-751_right-hand_spm-5-0-0_con.nii,spm-5-0-0,751,right-hand
2301,13801,17377,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-752_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,752,right-hand
2302,13812,17388,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-752_right-hand_spm-5-0-0_con.nii,spm-5-0-0,752,right-hand
